vid_num,awgn,filter_str,br,psnr
videoSRC15_1280x720_30.yuv,40,40,2000,33.650406554839776
videoSRC15_1280x720_30.yuv,40,40,3000,33.943880564841045
videoSRC15_1280x720_30.yuv,40,40,4000,34.0647235137205
videoSRC15_1280x720_30.yuv,40,50,500,30.3001317439771
videoSRC15_1280x720_30.yuv,40,50,1000,32.0456092209436
videoSRC15_1280x720_30.yuv,40,50,2000,32.8945177013951
videoSRC15_1280x720_30.yuv,40,50,3000,33.12764328441121
videoSRC15_1280x720_30.yuv,40,50,4000,33.22037969031549
videoSRC16_1280x720_30.yuv,20,10,500,29.557863206911556
videoSRC16_1280x720_30.yuv,20,10,1000,28.408394949416614
videoSRC16_1280x720_30.yuv,20,10,2000,24.836957242161322
videoSRC16_1280x720_30.yuv,20,10,3000,25.14849027435121
videoSRC16_1280x720_30.yuv,20,10,4000,25.903131107849795
videoSRC16_1280x720_30.yuv,20,20,500,29.32640230895206
videoSRC16_1280x720_30.yuv,20,20,1000,28.55861330024727
videoSRC16_1280x720_30.yuv,20,20,2000,24.96808780488885
videoSRC16_1280x720_30.yuv,20,20,3000,25.300220791172205
videoSRC16_1280x720_30.yuv,20,20,4000,26.103888948596964
videoSRC16_1280x720_30.yuv,20,30,500,29.815603697105377
videoSRC16_1280x720_30.yuv,20,30,1000,29.151671060798577
videoSRC16_1280x720_30.yuv,20,30,2000,25.820692283348887
videoSRC16_1280x720_30.yuv,20,30,3000,26.042179404770984
videoSRC16_1280x720_30.yuv,20,30,4000,26.869346316364314
videoSRC16_1280x720_30.yuv,20,40,500,30.305128824958988
videoSRC16_1280x720_30.yuv,20,40,1000,29.87916308324316
videoSRC16_1280x720_30.yuv,20,40,2000,27.189322516267662
videoSRC16_1280x720_30.yuv,20,40,3000,27.201277111752038
videoSRC16_1280x720_30.yuv,20,40,4000,27.850997589848085
videoSRC16_1280x720_30.yuv,20,50,500,30.60425553493681
videoSRC16_1280x720_30.yuv,20,50,1000,30.371574598425642
videoSRC16_1280x720_30.yuv,20,50,2000,28.19006372345583
videoSRC16_1280x720_30.yuv,20,50,3000,27.918520456392095
videoSRC16_1280x720_30.yuv,20,50,4000,28.322006024992003
videoSRC16_1280x720_30.yuv,25,10,500,33.70994486573827
videoSRC16_1280x720_30.yuv,25,10,1000,33.833513584820444
videoSRC16_1280x720_30.yuv,25,10,2000,30.304639604388473
videoSRC16_1280x720_30.yuv,25,10,3000,29.041202502018727
videoSRC16_1280x720_30.yuv,25,10,4000,29.630338461217594
videoSRC16_1280x720_30.yuv,25,20,500,34.48403948763715
videoSRC16_1280x720_30.yuv,25,20,1000,34.39953008005136
videoSRC16_1280x720_30.yuv,25,20,2000,32.65528376760465
videoSRC16_1280x720_30.yuv,25,20,3000,30.963742538163537
videoSRC16_1280x720_30.yuv,25,20,4000,31.151856750138645
videoSRC16_1280x720_30.yuv,25,30,500,34.96257734034607
videoSRC16_1280x720_30.yuv,25,30,1000,35.407791116905116
videoSRC16_1280x720_30.yuv,25,30,2000,34.5981416156709
videoSRC16_1280x720_30.yuv,25,30,3000,33.554068275469895
videoSRC16_1280x720_30.yuv,25,30,4000,33.43611493985719
videoSRC16_1280x720_30.yuv,25,40,500,35.15561723357322
videoSRC16_1280x720_30.yuv,25,40,1000,35.858060360320145
videoSRC16_1280x720_30.yuv,25,40,2000,35.437641454258284
videoSRC16_1280x720_30.yuv,25,40,3000,34.80394490727887
videoSRC16_1280x720_30.yuv,25,40,4000,34.626831988845765
videoSRC16_1280x720_30.yuv,25,50,500,35.077800790034715
videoSRC16_1280x720_30.yuv,25,50,1000,35.84279874814632
videoSRC16_1280x720_30.yuv,25,50,2000,35.71404110713975
videoSRC16_1280x720_30.yuv,25,50,3000,35.40418607599722
videoSRC16_1280x720_30.yuv,25,50,4000,35.24768010368903
videoSRC16_1280x720_30.yuv,30,10,500,36.77096279164183
videoSRC16_1280x720_30.yuv,30,10,1000,38.04274054207857
videoSRC16_1280x720_30.yuv,30,10,2000,37.78980378232008
videoSRC16_1280x720_30.yuv,30,10,3000,36.475630325471634
videoSRC16_1280x720_30.yuv,30,10,4000,36.09541596904066
videoSRC16_1280x720_30.yuv,30,20,500,36.94918351940335
videoSRC16_1280x720_30.yuv,30,20,1000,38.711697606926606
videoSRC16_1280x720_30.yuv,30,20,2000,38.934081414539335
videoSRC16_1280x720_30.yuv,30,20,3000,38.65422255353795
videoSRC16_1280x720_30.yuv,30,20,4000,38.36174679001984
videoSRC16_1280x720_30.yuv,30,30,500,37.01687504632383
videoSRC16_1280x720_30.yuv,30,30,1000,38.514962090349954
videoSRC16_1280x720_30.yuv,30,30,2000,38.97346983359095
videoSRC16_1280x720_30.yuv,30,30,3000,38.91870931857949
videoSRC16_1280x720_30.yuv,30,30,4000,38.816801709150134
videoSRC16_1280x720_30.yuv,30,40,500,36.88986479324205
videoSRC16_1280x720_30.yuv,30,40,1000,38.16461206136929
videoSRC16_1280x720_30.yuv,30,40,2000,38.624541061815506
videoSRC16_1280x720_30.yuv,30,40,3000,38.661207289046835
videoSRC16_1280x720_30.yuv,30,40,4000,38.63000148474258
videoSRC16_1280x720_30.yuv,30,50,500,36.613694196524484
videoSRC16_1280x720_30.yuv,30,50,1000,37.7068624629957
videoSRC16_1280x720_30.yuv,30,50,2000,38.098828413739504
videoSRC16_1280x720_30.yuv,30,50,3000,38.138758405161106
videoSRC16_1280x720_30.yuv,30,50,4000,38.1221021727503
videoSRC16_1280x720_30.yuv,35,10,500,37.73567122167961
videoSRC16_1280x720_30.yuv,35,10,1000,39.73795240797676
videoSRC16_1280x720_30.yuv,35,10,2000,40.60462701233994
videoSRC16_1280x720_30.yuv,35,10,3000,40.701132226571225
videoSRC16_1280x720_30.yuv,35,10,4000,40.62936482476645
videoSRC16_1280x720_30.yuv,35,20,500,37.82904547320826
videoSRC16_1280x720_30.yuv,35,20,1000,39.49497206216315
videoSRC16_1280x720_30.yuv,35,20,2000,40.25985203238733
videoSRC16_1280x720_30.yuv,35,20,3000,40.441903969405935
videoSRC16_1280x720_30.yuv,35,20,4000,40.503382484820364
videoSRC16_1280x720_30.yuv,35,30,500,37.60894372888636
videoSRC16_1280x720_30.yuv,35,30,1000,39.0485377504415
videoSRC16_1280x720_30.yuv,35,30,2000,39.66507880219629
videoSRC16_1280x720_30.yuv,35,30,3000,39.80653811640774
videoSRC16_1280x720_30.yuv,35,30,4000,39.86029502031595
videoSRC16_1280x720_30.yuv,35,40,500,37.26162662241638
videoSRC16_1280x720_30.yuv,35,40,1000,38.52513449652865
videoSRC16_1280x720_30.yuv,35,40,2000,39.01689012798366
videoSRC16_1280x720_30.yuv,35,40,3000,39.11598402708394
videoSRC16_1280x720_30.yuv,35,40,4000,39.14861997420923
videoSRC16_1280x720_30.yuv,35,50,500,36.86441202334509
videoSRC16_1280x720_30.yuv,35,50,1000,37.957234764967176
videoSRC16_1280x720_30.yuv,35,50,2000,38.36194615720985
videoSRC16_1280x720_30.yuv,35,50,3000,38.43509141593464
videoSRC16_1280x720_30.yuv,35,50,4000,38.44737034480872
videoSRC16_1280x720_30.yuv,40,10,500,38.13941198078089
videoSRC16_1280x720_30.yuv,40,10,1000,39.926397009031774
videoSRC16_1280x720_30.yuv,40,10,2000,40.84903093632907
videoSRC16_1280x720_30.yuv,40,10,3000,41.13899488460675
videoSRC16_1280x720_30.yuv,40,10,4000,41.26164003418314
videoSRC16_1280x720_30.yuv,40,20,500,37.96739446736575
videoSRC16_1280x720_30.yuv,40,20,1000,39.54627858172031
videoSRC16_1280x720_30.yuv,40,20,2000,40.30360127690182
videoSRC16_1280x720_30.yuv,40,20,3000,40.521975560414575
videoSRC16_1280x720_30.yuv,40,20,4000,40.609965175184364
videoSRC16_1280x720_30.yuv,40,30,500,37.65218878730142
videoSRC16_1280x720_30.yuv,40,30,1000,39.03296313110418
videoSRC16_1280x720_30.yuv,40,30,2000,39.643628255911395
videoSRC16_1280x720_30.yuv,40,30,3000,39.79828423945079
videoSRC16_1280x720_30.yuv,40,30,4000,39.86426186115452
videoSRC16_1280x720_30.yuv,40,40,500,37.27722211532246
videoSRC16_1280x720_30.yuv,40,40,1000,38.484010380533256
videoSRC16_1280x720_30.yuv,40,40,2000,38.981474964099974
videoSRC16_1280x720_30.yuv,40,40,3000,39.09360389057507
videoSRC16_1280x720_30.yuv,40,40,4000,39.13407832840459
videoSRC16_1280x720_30.yuv,40,50,500,36.88053608969903
videoSRC16_1280x720_30.yuv,40,50,1000,37.932476143487264
videoSRC16_1280x720_30.yuv,40,50,2000,38.34129401701961
videoSRC16_1280x720_30.yuv,40,50,3000,38.41914713489044
videoSRC16_1280x720_30.yuv,40,50,4000,38.439381954455996
videoSRC17_1280x720_24.yuv,20,10,500,26.947735690682983
videoSRC17_1280x720_24.yuv,20,10,1000,23.45916540097215
videoSRC17_1280x720_24.yuv,20,10,2000,23.045970218432714
videoSRC17_1280x720_24.yuv,20,10,3000,23.805411831108884
videoSRC17_1280x720_24.yuv,20,10,4000,24.794747887929883
videoSRC17_1280x720_24.yuv,20,20,500,27.072368788190538
videoSRC17_1280x720_24.yuv,20,20,1000,23.473308827479677
videoSRC17_1280x720_24.yuv,20,20,2000,23.11308267900432
videoSRC17_1280x720_24.yuv,20,20,3000,23.81541722767211
videoSRC17_1280x720_24.yuv,20,20,4000,24.785074396995
videoSRC17_1280x720_24.yuv,20,30,500,27.445169491428004
videoSRC17_1280x720_24.yuv,20,30,1000,23.808248195008666
videoSRC17_1280x720_24.yuv,20,30,2000,23.423624108717597
videoSRC17_1280x720_24.yuv,20,30,3000,24.195766771290998
videoSRC17_1280x720_24.yuv,20,30,4000,25.199702174930543
videoSRC17_1280x720_24.yuv,20,40,500,27.897153755420728
videoSRC17_1280x720_24.yuv,20,40,1000,24.704380245701383
videoSRC17_1280x720_24.yuv,20,40,2000,23.911253558549856
videoSRC17_1280x720_24.yuv,20,40,3000,24.694144999834776
videoSRC17_1280x720_24.yuv,20,40,4000,25.709359233639102
videoSRC17_1280x720_24.yuv,20,50,500,28.11664581058185
videoSRC17_1280x720_24.yuv,20,50,1000,25.73169128109735
videoSRC17_1280x720_24.yuv,20,50,2000,24.552455446001517
videoSRC17_1280x720_24.yuv,20,50,3000,25.23656151192268
videoSRC17_1280x720_24.yuv,20,50,4000,26.182458660791436
videoSRC17_1280x720_24.yuv,25,10,500,28.858645565731916
videoSRC17_1280x720_24.yuv,25,10,1000,29.01150908136801
videoSRC17_1280x720_24.yuv,25,10,2000,25.596167366588467
videoSRC17_1280x720_24.yuv,25,10,3000,26.20194499686431
videoSRC17_1280x720_24.yuv,25,10,4000,27.03735584213162
videoSRC17_1280x720_24.yuv,25,20,500,29.29154236643071
videoSRC17_1280x720_24.yuv,25,20,1000,29.974277343490982
videoSRC17_1280x720_24.yuv,25,20,2000,26.458229416201462
videoSRC17_1280x720_24.yuv,25,20,3000,26.94566333243638
videoSRC17_1280x720_24.yuv,25,20,4000,27.747845897725604
videoSRC17_1280x720_24.yuv,25,30,500,29.57385307871926
videoSRC17_1280x720_24.yuv,25,30,1000,30.873194737854494
videoSRC17_1280x720_24.yuv,25,30,2000,28.216655528436977
videoSRC17_1280x720_24.yuv,25,30,3000,28.387427353822485
videoSRC17_1280x720_24.yuv,25,30,4000,29.032493107591133
videoSRC17_1280x720_24.yuv,25,40,500,29.793563229592955
videoSRC17_1280x720_24.yuv,25,40,1000,31.39360456955159
videoSRC17_1280x720_24.yuv,25,40,2000,30.02918135937685
videoSRC17_1280x720_24.yuv,25,40,3000,29.890812585305518
videoSRC17_1280x720_24.yuv,25,40,4000,30.390530323566825
videoSRC17_1280x720_24.yuv,25,50,500,29.895028701590512
videoSRC17_1280x720_24.yuv,25,50,1000,31.584616791023272
videoSRC17_1280x720_24.yuv,25,50,2000,31.189114385537543
videoSRC17_1280x720_24.yuv,25,50,3000,31.1366848378484
videoSRC17_1280x720_24.yuv,25,50,4000,31.479791945784164
videoSRC17_1280x720_24.yuv,30,10,500,30.118401513572742
videoSRC17_1280x720_24.yuv,30,10,1000,32.7526711760479
videoSRC17_1280x720_24.yuv,30,10,2000,31.610434424404705
videoSRC17_1280x720_24.yuv,30,10,3000,30.327873141380365
videoSRC17_1280x720_24.yuv,30,10,4000,30.801751189727447
videoSRC17_1280x720_24.yuv,30,20,500,30.47173801123463
videoSRC17_1280x720_24.yuv,30,20,1000,33.067304666571886
videoSRC17_1280x720_24.yuv,30,20,2000,34.07307603815681
videoSRC17_1280x720_24.yuv,30,20,3000,33.579113865283304
videoSRC17_1280x720_24.yuv,30,20,4000,33.5692405380141
videoSRC17_1280x720_24.yuv,30,30,500,30.703076166276205
videoSRC17_1280x720_24.yuv,30,30,1000,33.18301020081775
videoSRC17_1280x720_24.yuv,30,30,2000,34.649755401805905
videoSRC17_1280x720_24.yuv,30,30,3000,34.94272467330293
videoSRC17_1280x720_24.yuv,30,30,4000,35.077926547847355
videoSRC17_1280x720_24.yuv,30,40,500,30.807710936809446
videoSRC17_1280x720_24.yuv,30,40,1000,33.10883381314658
videoSRC17_1280x720_24.yuv,30,40,2000,34.54669554661805
videoSRC17_1280x720_24.yuv,30,40,3000,35.00773074716285
videoSRC17_1280x720_24.yuv,30,40,4000,35.227196807810515
videoSRC17_1280x720_24.yuv,30,50,500,30.756237962873737
videoSRC17_1280x720_24.yuv,30,50,1000,32.897820400802644
videoSRC17_1280x720_24.yuv,30,50,2000,34.198480816919705
videoSRC17_1280x720_24.yuv,30,50,3000,34.62376723124918
videoSRC17_1280x720_24.yuv,30,50,4000,34.829566569318295
videoSRC17_1280x720_24.yuv,35,10,500,30.896563735663612
videoSRC17_1280x720_24.yuv,35,10,1000,33.70854875667748
videoSRC17_1280x720_24.yuv,35,10,2000,35.94277480289365
videoSRC17_1280x720_24.yuv,35,10,3000,36.61545421310653
videoSRC17_1280x720_24.yuv,35,10,4000,36.74100761641323
videoSRC17_1280x720_24.yuv,35,20,500,31.088333033988448
videoSRC17_1280x720_24.yuv,35,20,1000,33.804041715173994
videoSRC17_1280x720_24.yuv,35,20,2000,35.956561304457345
videoSRC17_1280x720_24.yuv,35,20,3000,36.82568716786478
videoSRC17_1280x720_24.yuv,35,20,4000,37.2752565286589
videoSRC17_1280x720_24.yuv,35,30,500,31.08598442039238
videoSRC17_1280x720_24.yuv,35,30,1000,33.63297522368929
videoSRC17_1280x720_24.yuv,35,30,2000,35.52109978494842
videoSRC17_1280x720_24.yuv,35,30,3000,36.24865101107646
videoSRC17_1280x720_24.yuv,35,30,4000,36.61469542474115
videoSRC17_1280x720_24.yuv,35,40,500,31.013136928820458
videoSRC17_1280x720_24.yuv,35,40,1000,33.38623885935141
videoSRC17_1280x720_24.yuv,35,40,2000,34.99380729484179
videoSRC17_1280x720_24.yuv,35,40,3000,35.5914430297027
videoSRC17_1280x720_24.yuv,35,40,4000,35.881875746640624
videoSRC17_1280x720_24.yuv,35,50,500,30.884192561586115
videoSRC17_1280x720_24.yuv,35,50,1000,33.073822180162274
videoSRC17_1280x720_24.yuv,35,50,2000,34.46179527536558
videoSRC17_1280x720_24.yuv,35,50,3000,34.952459747704104
videoSRC17_1280x720_24.yuv,35,50,4000,35.185168094287704
videoSRC17_1280x720_24.yuv,40,10,500,31.17093759622438
videoSRC17_1280x720_24.yuv,40,10,1000,34.045318839610964
videoSRC17_1280x720_24.yuv,40,10,2000,36.553846838286844
videoSRC17_1280x720_24.yuv,40,10,3000,37.73754468123368
videoSRC17_1280x720_24.yuv,40,10,4000,38.40769494038226
videoSRC17_1280x720_24.yuv,40,20,500,31.18527188032765
videoSRC17_1280x720_24.yuv,40,20,1000,33.95201334440576
videoSRC17_1280x720_24.yuv,40,20,2000,36.17559744048523
videoSRC17_1280x720_24.yuv,40,20,3000,37.13010876847572
videoSRC17_1280x720_24.yuv,40,20,4000,37.63848562197271
videoSRC17_1280x720_24.yuv,40,30,500,31.15153518762556
videoSRC17_1280x720_24.yuv,40,30,1000,33.71596247198348
videoSRC17_1280x720_24.yuv,40,30,2000,35.6274882334117
videoSRC17_1280x720_24.yuv,40,30,3000,36.38267746675552
videoSRC17_1280x720_24.yuv,40,30,4000,36.766084868191086
videoSRC17_1280x720_24.yuv,40,40,500,31.062054284223954
videoSRC17_1280x720_24.yuv,40,40,1000,33.42407478605973
videoSRC17_1280x720_24.yuv,40,40,2000,35.05981670509566
videoSRC17_1280x720_24.yuv,40,40,3000,35.6716441319104
videoSRC17_1280x720_24.yuv,40,40,4000,35.96714849348664
videoSRC17_1280x720_24.yuv,40,50,500,30.92396610434101
videoSRC17_1280x720_24.yuv,40,50,1000,33.10334831484616
videoSRC17_1280x720_24.yuv,40,50,2000,34.51402463777793
videoSRC17_1280x720_24.yuv,40,50,3000,35.01585515496473
videoSRC17_1280x720_24.yuv,40,50,4000,35.24909976824741
videoSRC18_1280x720_25.yuv,20,10,500,26.417195892248504
videoSRC18_1280x720_25.yuv,20,10,1000,23.733621156940565
videoSRC18_1280x720_25.yuv,20,10,2000,23.21047706399973
videoSRC18_1280x720_25.yuv,20,10,3000,23.676309196000823
videoSRC18_1280x720_25.yuv,20,10,4000,24.438779244280926
videoSRC18_1280x720_25.yuv,20,20,500,26.411633333583833
videoSRC18_1280x720_25.yuv,20,20,1000,23.76013934691108
videoSRC18_1280x720_25.yuv,20,20,2000,23.233196468579603
videoSRC18_1280x720_25.yuv,20,20,3000,23.729072255113756
videoSRC18_1280x720_25.yuv,20,20,4000,24.505943252671827
videoSRC18_1280x720_25.yuv,20,30,500,26.689952909039835
videoSRC18_1280x720_25.yuv,20,30,1000,24.10678507827586
videoSRC18_1280x720_25.yuv,20,30,2000,23.585068803349454
videoSRC18_1280x720_25.yuv,20,30,3000,24.047989956391778
videoSRC18_1280x720_25.yuv,20,30,4000,24.696009191289043
videoSRC18_1280x720_25.yuv,20,40,500,26.84986014643025
videoSRC18_1280x720_25.yuv,20,40,1000,24.613201630167165
videoSRC18_1280x720_25.yuv,20,40,2000,23.775843293479433
videoSRC18_1280x720_25.yuv,20,40,3000,24.305094173943665
videoSRC18_1280x720_25.yuv,20,40,4000,24.94861487018892
videoSRC18_1280x720_25.yuv,20,50,500,26.963435677604615
videoSRC18_1280x720_25.yuv,20,50,1000,25.254360934256816
videoSRC18_1280x720_25.yuv,20,50,2000,24.242373456117495
videoSRC18_1280x720_25.yuv,20,50,3000,24.787854777099948
videoSRC18_1280x720_25.yuv,20,50,4000,25.431349009824263
videoSRC18_1280x720_25.yuv,25,10,500,27.75003591010545
videoSRC18_1280x720_25.yuv,25,10,1000,28.366208886838002
videoSRC18_1280x720_25.yuv,25,10,2000,24.805825115994082
videoSRC18_1280x720_25.yuv,25,10,3000,25.13595051725525
videoSRC18_1280x720_25.yuv,25,10,4000,25.821568534193144
videoSRC18_1280x720_25.yuv,25,20,500,27.97643134098616
videoSRC18_1280x720_25.yuv,25,20,1000,29.040321783127325
videoSRC18_1280x720_25.yuv,25,20,2000,25.31618361072972
videoSRC18_1280x720_25.yuv,25,20,3000,25.619328166348797
videoSRC18_1280x720_25.yuv,25,20,4000,26.302826917450282
videoSRC18_1280x720_25.yuv,25,30,500,28.14963442288903
videoSRC18_1280x720_25.yuv,25,30,1000,29.777935374152488
videoSRC18_1280x720_25.yuv,25,30,2000,26.930631263284702
videoSRC18_1280x720_25.yuv,25,30,3000,26.852937919543887
videoSRC18_1280x720_25.yuv,25,30,4000,27.440405413342617
videoSRC18_1280x720_25.yuv,25,40,500,28.233091187430375
videoSRC18_1280x720_25.yuv,25,40,1000,30.0878142052088
videoSRC18_1280x720_25.yuv,25,40,2000,28.605891464147295
videoSRC18_1280x720_25.yuv,25,40,3000,28.335766452141225
videoSRC18_1280x720_25.yuv,25,40,4000,28.778586193897368
videoSRC18_1280x720_25.yuv,25,50,500,28.249028690778808
videoSRC18_1280x720_25.yuv,25,50,1000,30.095561409679135
videoSRC18_1280x720_25.yuv,25,50,2000,29.61928088268646
videoSRC18_1280x720_25.yuv,25,50,3000,29.472834054711008
videoSRC18_1280x720_25.yuv,25,50,4000,29.813949508388532
videoSRC18_1280x720_25.yuv,30,10,500,28.946450025038427
videoSRC18_1280x720_25.yuv,30,10,1000,31.965885776310547
videoSRC18_1280x720_25.yuv,30,10,2000,31.302577940199324
videoSRC18_1280x720_25.yuv,30,10,3000,29.522370333646037
videoSRC18_1280x720_25.yuv,30,10,4000,29.697753134663166
videoSRC18_1280x720_25.yuv,30,20,500,29.168583391151813
videoSRC18_1280x720_25.yuv,30,20,1000,32.08979076459429
videoSRC18_1280x720_25.yuv,30,20,2000,33.2615999694822
videoSRC18_1280x720_25.yuv,30,20,3000,32.60053805609584
videoSRC18_1280x720_25.yuv,30,20,4000,32.50435272664996
videoSRC18_1280x720_25.yuv,30,30,500,29.111660328669657
videoSRC18_1280x720_25.yuv,30,30,1000,31.881528904528626
videoSRC18_1280x720_25.yuv,30,30,2000,33.41458338310489
videoSRC18_1280x720_25.yuv,30,30,3000,33.602240188556124
videoSRC18_1280x720_25.yuv,30,30,4000,33.73746792422792
videoSRC18_1280x720_25.yuv,30,40,500,29.03517136881691
videoSRC18_1280x720_25.yuv,30,40,1000,31.537894206752576
videoSRC18_1280x720_25.yuv,30,40,2000,32.95587188024058
videoSRC18_1280x720_25.yuv,30,40,3000,33.35617476622489
videoSRC18_1280x720_25.yuv,30,40,4000,33.58096369046015
videoSRC18_1280x720_25.yuv,30,50,500,28.796962649484776
videoSRC18_1280x720_25.yuv,30,50,1000,31.099658356458292
videoSRC18_1280x720_25.yuv,30,50,2000,32.37894398872015
videoSRC18_1280x720_25.yuv,30,50,3000,32.78269346152167
videoSRC18_1280x720_25.yuv,30,50,4000,33.00041530011135
videoSRC18_1280x720_25.yuv,35,10,500,29.6889076043
videoSRC18_1280x720_25.yuv,35,10,1000,32.96626922128531
videoSRC18_1280x720_25.yuv,35,10,2000,35.67854882225049
videoSRC18_1280x720_25.yuv,35,10,3000,36.49434737249642
videoSRC18_1280x720_25.yuv,35,10,4000,36.6216131876138
videoSRC18_1280x720_25.yuv,35,20,500,29.62266635787608
videoSRC18_1280x720_25.yuv,35,20,1000,32.69255511880289
videoSRC18_1280x720_25.yuv,35,20,2000,35.073514600726334
videoSRC18_1280x720_25.yuv,35,20,3000,35.92084405694497
videoSRC18_1280x720_25.yuv,35,20,4000,36.306272217732655
videoSRC18_1280x720_25.yuv,35,30,500,29.397557184879563
videoSRC18_1280x720_25.yuv,35,30,1000,32.18187308153697
videoSRC18_1280x720_25.yuv,35,30,2000,34.18883206094822
videoSRC18_1280x720_25.yuv,35,30,3000,34.85845236752069
videoSRC18_1280x720_25.yuv,35,30,4000,35.18677167058444
videoSRC18_1280x720_25.yuv,35,40,500,29.15758473831476
videoSRC18_1280x720_25.yuv,35,40,1000,31.685395186279443
videoSRC18_1280x720_25.yuv,35,40,2000,33.33385556155111
videoSRC18_1280x720_25.yuv,35,40,3000,33.90215425409509
videoSRC18_1280x720_25.yuv,35,40,4000,34.17308563545135
videoSRC18_1280x720_25.yuv,35,50,500,28.945204933763716
videoSRC18_1280x720_25.yuv,35,50,1000,31.24189596331011
videoSRC18_1280x720_25.yuv,35,50,2000,32.636811141476855
videoSRC18_1280x720_25.yuv,35,50,3000,33.09293119066019
videoSRC18_1280x720_25.yuv,35,50,4000,33.31579571567415
videoSRC18_1280x720_25.yuv,40,10,500,29.922986860839544
videoSRC18_1280x720_25.yuv,40,10,1000,33.2553360324764
videoSRC18_1280x720_25.yuv,40,10,2000,36.21536610582436
videoSRC18_1280x720_25.yuv,40,10,3000,37.51011178786926
videoSRC18_1280x720_25.yuv,40,10,4000,38.17350235839068
videoSRC18_1280x720_25.yuv,40,20,500,29.708266672562953
videoSRC18_1280x720_25.yuv,40,20,1000,32.7749835356012
videoSRC18_1280x720_25.yuv,40,20,2000,35.258483038785656
videoSRC18_1280x720_25.yuv,40,20,3000,36.2235558697057
videoSRC18_1280x720_25.yuv,40,20,4000,36.68893614620261
videoSRC18_1280x720_25.yuv,40,30,500,29.421178916897
videoSRC18_1280x720_25.yuv,40,30,1000,32.23320659700794
videoSRC18_1280x720_25.yuv,40,30,2000,34.27731681904401
videoSRC18_1280x720_25.yuv,40,30,3000,34.99672606345295
videoSRC18_1280x720_25.yuv,40,30,4000,35.35344800541682
videoSRC18_1280x720_25.yuv,40,40,500,29.204233427783688
videoSRC18_1280x720_25.yuv,40,40,1000,31.734147465004764
videoSRC18_1280x720_25.yuv,40,40,2000,33.41575769932046
videoSRC18_1280x720_25.yuv,40,40,3000,33.975505783074844
videoSRC18_1280x720_25.yuv,40,40,4000,34.2502585742803
videoSRC18_1280x720_25.yuv,40,50,500,28.9678651960805
videoSRC18_1280x720_25.yuv,40,50,1000,31.265530886855764
videoSRC18_1280x720_25.yuv,40,50,2000,32.67024640816461
videoSRC18_1280x720_25.yuv,40,50,3000,33.14094205556828
videoSRC18_1280x720_25.yuv,40,50,4000,33.36043625101382
videoSRC19_1280x720_30.yuv,20,10,500,24.921617742181258
videoSRC19_1280x720_30.yuv,20,10,1000,23.779873620434945
videoSRC19_1280x720_30.yuv,20,10,2000,22.230317805588047
videoSRC19_1280x720_30.yuv,20,10,3000,22.625874614207184
videoSRC19_1280x720_30.yuv,20,10,4000,23.29630043520114
videoSRC19_1280x720_30.yuv,20,20,500,25.00485218053227
videoSRC19_1280x720_30.yuv,20,20,1000,23.832344516947852
videoSRC19_1280x720_30.yuv,20,20,2000,22.304038014899522
videoSRC19_1280x720_30.yuv,20,20,3000,22.688802647582115
videoSRC19_1280x720_30.yuv,20,20,4000,23.377359041113895
videoSRC19_1280x720_30.yuv,20,30,500,25.205953108016892
videoSRC19_1280x720_30.yuv,20,30,1000,24.658973270009245
videoSRC19_1280x720_30.yuv,20,30,2000,22.655850890620997
videoSRC19_1280x720_30.yuv,20,30,3000,22.96938478232999
videoSRC19_1280x720_30.yuv,20,30,4000,23.56296103590264
videoSRC19_1280x720_30.yuv,20,40,500,25.603266525152584
videoSRC19_1280x720_30.yuv,20,40,1000,25.603524899085812
videoSRC19_1280x720_30.yuv,20,40,2000,23.172104002046854
videoSRC19_1280x720_30.yuv,20,40,3000,23.46059622772003
videoSRC19_1280x720_30.yuv,20,40,4000,24.05827964099677
videoSRC19_1280x720_30.yuv,20,50,500,26.12747858436966
videoSRC19_1280x720_30.yuv,20,50,1000,26.464004205097446
videoSRC19_1280x720_30.yuv,20,50,2000,23.99720656884954
videoSRC19_1280x720_30.yuv,20,50,3000,24.478507192727246
videoSRC19_1280x720_30.yuv,20,50,4000,25.16440740205302
videoSRC19_1280x720_30.yuv,25,10,500,27.13838797994744
videoSRC19_1280x720_30.yuv,25,10,1000,29.053015427472197
videoSRC19_1280x720_30.yuv,25,10,2000,25.36445162194974
videoSRC19_1280x720_30.yuv,25,10,3000,25.34709776676546
videoSRC19_1280x720_30.yuv,25,10,4000,25.878889963161424
videoSRC19_1280x720_30.yuv,25,20,500,27.141766115699575
videoSRC19_1280x720_30.yuv,25,20,1000,29.329927697975766
videoSRC19_1280x720_30.yuv,25,20,2000,25.868130453163182
videoSRC19_1280x720_30.yuv,25,20,3000,25.85517097369886
videoSRC19_1280x720_30.yuv,25,20,4000,26.415591782417664
videoSRC19_1280x720_30.yuv,25,30,500,27.186560908478267
videoSRC19_1280x720_30.yuv,25,30,1000,29.49289638523668
videoSRC19_1280x720_30.yuv,25,30,2000,27.650987290065473
videoSRC19_1280x720_30.yuv,25,30,3000,27.073632146025087
videoSRC19_1280x720_30.yuv,25,30,4000,27.65649162318085
videoSRC19_1280x720_30.yuv,25,40,500,27.25921721760085
videoSRC19_1280x720_30.yuv,25,40,1000,29.59638741482763
videoSRC19_1280x720_30.yuv,25,40,2000,29.024784832349614
